1.886302349972617594e+04,-8.945881311810333864e+04,-5.219150681162948906e+07
1.670285317118681633e+04,-6.677548682545253541e+04,-4.607477187146797776e+07
1.506014432566319920e+04,-5.173287036716366129e+04,-4.141869652527640760e+07
1.376907003032646753e+04,-4.124740047268113267e+04,-3.775464132093478739e+07
1.272784273637868682e+04,-3.364754889408843883e+04,-3.479494792753709108e+07
1.187052245809922351e+04,-2.796339657081208497e+04,-3.235326660081044212e+07
1.115251274013526927e+04,-2.360076671822382923e+04,-3.030356652828099579e+07
1.054257148553934167e+04,-2.017917997483962972e+04,-2.855755773742425069e+07
1.001816038975335687e+04,-1.744584654468102599e+04,-2.705154819463353232e+07
9.562611262290105515e+03,-1.522749286842560650e+04,-2.573843558695081249e+07
9.163331734534534917e+03,-1.340213162746469061e+04,-2.458263649941436201e+07
8.810631193206409080e+03,-1.188186837385531544e+04,-2.355676840391523391e+07
8.496930441666874685e+03,-1.060207547686523139e+04,-2.263941609587600827e+07
8.216216328748450906e+03,-9.514374415265914649e+03,-2.181359042970611900e+07
7.963657113410899910e+03,-8.581968879634947371e+03,-2.106564130664930493e+07
7.735325884232574026e+03,-7.776469954447402415e+03,-2.038447603375265747e+07
7.527998202899048920e+03,-7.075692084554773828e+03,-1.976098744495075569e+07
7.339001727842098262e+03,-6.462094822526740245e+03,-1.918762892120566219e+07
7.166102879875988947e+03,-5.921662828086423360e+03,-1.865809409326827526e+07
7.007420324430497203e+03,-5.443088712771537757e+03,-1.816707232935958728e+07
6.861358148539227841e+03,-5.017168634020923491e+03,-1.771005988106381148e+07
6.726553693311427196e+03,-4.636349612470264219e+03,-1.728321244628836960e+07
6.601836424234530568e+03,-4.294386555960027181e+03,-1.688322892577999830e+07
6.486195207460028541e+03,-3.986079624647101809e+03,-1.650725893564750627e+07
6.378752053776339380e+03,-3.707071127504953438e+03,-1.615282859834687598e+07
6.278740886469020552e+03,-3.453687013639901579e+03,-1.581778053202908486e+07
6.185490246227660464e+03,-3.222812109361450894e+03,-1.550022496689263731e+07
6.098409106910663468e+03,-3.011791133348017411e+03,-1.519849965375107899e+07
6.016975168354429115e+03,-2.818349577781611060e+03,-1.491113677363972366e+07
5.940725135821848198e+03,-2.640530026101774638e+03,-1.463683546252394468e+07
5.869246603594284352e+03,-2.476640558835686988e+03,-1.437443887009409629e+07
5.802171242123649790e+03,-2.325212694496276072e+03,-1.412291490309727192e+07
5.739169050853889530e+03,-2.184966903494034341e+03,-1.388133998081458360e+07
5.679943487177593852e+03,-2.054784175797465196e+03,-1.364888526694495603e+07
1.665744499668235949e+05,-1.645568839432600327e+07,-2.723075839480087757e+08
4.538099435119933332e+04,-1.142643577748826239e+06,-7.287269812380155921e+07
2.699082313330518082e+04,-3.788962157179960632e+05,-4.260472401913543046e+07
1.955564479413242225e+04,-1.867725394333096920e+05,-3.036090563405454159e+07
1.553423079935748319e+04,-1.108373310254150856e+05,-2.373162979380142316e+07
1.301544743654797821e+04,-7.327031730946795142e+04,-1.957199754203429073e+07
1.129054764841021279e+04,-5.197842568532322184e+04,-1.671572210842720419e+07
1.003608772877170122e+04,-3.875295475494108541e+04,-1.463056145944246836e+07
9.083421932685336287e+03,-2.997654107406143157e+04,-1.303900564329722524e+07
8.335991717920956944e+03,-2.385369727999321913e+04,-1.178217048910959996e+07
7.734527152249969731e+03,-1.941113366278285321e+04,-1.076253410917161033e+07
7.240631421576584216e+03,-1.608409248472615582e+04,-9.916924072103234008e+06
6.828335442724046516e+03,-1.352660268691223791e+04,-9.202619936797678471e+06
6.479445939506935247e+03,-1.151712465708476338e+04,-8.589698193359112367e+06
6.180837517217571076e+03,-9.908469705070572672e+03,-8.056576188263240270e+06
5.922802671717248813e+03,-8.599749769754607769e+03,-7.587296954199306667e+06
5.698007010742720013e+03,-7.519939696603554694e+03,-7.169809957948477007e+06
5.500805619430552724e+03,-6.617865899730097226e+03,-6.794846134379837662e+06
5.326782862632586330e+03,-5.855902569153670811e+03,-6.455160597988879308e+06
5.172434827047425642e+03,-5.205885389848698651e+03,-6.145010073440830223e+06
5.034945357015073569e+03,-4.646394082125297246e+03,-5.859784334980765358e+06
4.912025009075430717e+03,-4.160903745064522809e+03,-5.595741176151754335e+06
4.801793226373397374e+03,-3.736501466019918098e+03,-5.349812493507062085e+06
4.702690780789947894e+03,-3.362978955708387730e+03,-5.119460170847487636e+06
4.613413784571476754e+03,-3.032180371197947352e+03,-4.902567451071763411e+06
4.532863317317853216e+03,-2.737526483738369279e+03,-4.697355998710890301e+06
4.460106521291369972e+03,-2.473662731546590294e+03,-4.502321830207631923e+06
4.394346230625039425e+03,-2.236195623716180307e+03,-4.316185284595945850e+06
4.334897027782404621e+03,-2.021493029850956191e+03,-4.137851569411729928e+06
4.281166194643463314e+03,-1.826531255913205314e+03,-3.966379361160411499e+06
4.232638429451658340e+03,-1.648776788349236540e+03,-3.800955604054314550e+06
4.188863488819559279e+03,-1.486094008150923173e+03,-3.640875124340373091e+06
4.149446121872502772e+03,-1.336672556505386865e+03,-3.485524019338481594e+06
4.114037815413816134e+03,-1.198969711506256772e+03,-3.334366029833008535e+06
4.082329981041195424e+03,-1.071664332425356406e+03,-3.186931288584011141e+06
4.054048298672672445e+03,-9.536197916239976848e+02,-3.042806974963325541e+06
4.028947993793412934e+03,-8.438539437316459271e+02,-2.901629508989761118e+06
4.006809873443713514e+03,-7.415146451594664541e+02,-2.763077996437951457e+06
3.987436982480842744e+03,-6.458596813115036639e+02,-2.626868696723155677e+06
3.970651769806732773e+03,-5.562402168447265467e+02,-2.492750331586507615e+06
1.179594100151873572e+05,-1.160712685334742628e+07,-1.344757763551127613e+08
3.247544367129225429e+04,-8.059319842554350616e+05,-3.524948795961948484e+07
1.950532770116449683e+04,-2.671880218288347824e+05,-2.018660254228805378e+07
1.426321271945020453e+04,-1.316429503022879071e+05,-1.408926562537639961e+07
1.142983791545521490e+04,-7.805230345682040206e+04,-1.078334512466057576e+07
9.657169575585521670e+03,-5.152501373911630799e+04,-8.704172527234001085e+06
8.445285496668497217e+03,-3.647759273797226342e+04,-7.271498042755767703e+06
7.566039437102831471e+03,-2.711999257504576599e+04,-6.220529720661928877e+06
6.900472490351388842e+03,-2.090069849588310899e+04,-5.413214523909265175e+06
6.380472458172029292e+03,-1.655326912675493077e+04,-4.770521538055228069e+06
5.964228413070219176e+03,-1.339120612325467300e+04,-4.243951731762632728e+06
5.624651913118712400e+03,-1.101617209649716278e+04,-3.802098288248794153e+06
5.343419987865982876e+03,-9.184152386862497224e+03,-3.423732199301219545e+06
5.107693871374116497e+03,-7.738900905066302585e+03,-3.093993630708730780e+06
4.908208948960649650e+03,-6.576615459259510317e+03,-2.802174869677205104e+06
4.738110926157967697e+03,-5.626152261343291684e+03,-2.540369418005298823e+06
4.592218889098507134e+03,-4.837431432003399095e+03,-2.302616577958852984e+06
4.466543101629406010e+03,-4.174375384174261853e+03,-2.084341705633098958e+06
4.357960406785292435e+03,-3.610462329533434058e+03,-1.881979385209338041e+06
4.263990242451251106e+03,-3.125843904156183726e+03,-1.692713371162510943e+06
4.182636676615364195e+03,-2.705428288658936708e+03,-1.514293141128822695e+06
4.112274825730272823e+03,-2.337576138458673086e+03,-1.344901944101720117e+06
4.051567761481392154e+03,-2.013195229817842574e+03,-1.183060216104393359e+06
3.999404769951441267e+03,-1.725100346743138289e+03,-1.027553760426448658e+06
3.954854827498866598e+03,-1.467553181007742978e+03,-8.773795732896963600e+05
3.917131093084777604e+03,-1.235926637113547940e+03,-7.317044432183487806e+05
3.885563491340678411e+03,-1.026456541648025677e+03,-5.898329323545414954e+05
3.859577315956681105e+03,-8.360556934702756280e+02,-4.511823408866147511e+05
3.838676366857747780e+03,-6.621729966062077892e+02,-3.152629333101126831e+05
3.822429539582636608e+03,-5.026856119163653602e+02,-1.816621747993803583e+05
3.810460070234978048e+03,-3.558155764409934818e+02,-5.003205604199995287e+04
3.802436842601337048e+03,-2.200647509014318075e+02,7.992118001199001446e+04
3.798067310777141756e+03,-9.416363457210832166e+01,2.084454265128760599e+05
3.797091697827811004e+03,2.296922944294897206e+01,3.357496095511724707e+05
3.799278210141165800e+03,1.322596905543723551e+02,4.620093956360074226e+05
3.804419066122131881e+03,2.345040907993115979e+02,5.873719439940170851e+05
3.812327182269997138e+03,3.303904060337883948e+02,7.119598866969430819e+05
3.822833393365032862e+03,4.205154779063602746e+02,8.358746807261945214e+05
3.835784109261266167e+03,5.053991428458097062e+02,9.591994462513735052e+05
3.851039330644865004e+03,5.854958818433885881e+02,1.082001382322412916e+06
9.172783194032817846e+04,-8.965489752926865593e+06,-7.925918112010797858e+07
2.569985067725364570e+04,-6.224555934439658886e+05,-2.005653528552982211e+07
1.568374803118583259e+04,-2.062801250810994534e+05,-1.106544390728236921e+07
1.163803804756058162e+04,-1.015411457269011298e+05,-7.421140825884109363e+06
9.454046763512324105e+03,-6.010504372418245475e+04,-5.440009499903270975e+06
8.090529539159073465e+03,-3.957324668442002439e+04,-4.188550319971570745e+06
7.161333494160611735e+03,-2.790889871050625152e+04,-3.320595233699420467e+06
6.490227976691016011e+03,-2.063973252584898364e+04,-2.678190237523415592e+06
5.985318865436775923e+03,-1.579496845699979713e+04,-2.179001279901291709e+06
5.593985467961390896e+03,-1.239643505800677667e+04,-1.775912811245596036e+06
5.283921292927248032e+03,-9.913916572068850655e+03,-1.440029780575990211e+06
5.034190447076645796e+03,-8.039776304044147764e+03,-1.152659131165371742e+06
4.830626369259489366e+03,-6.585578007588072978e+03,-9.011844000884769484e+05
4.663297351618997709e+03,-5.430678429458513165e+03,-6.767932757876748219e+05
4.525031207909960358e+03,-4.494941951393828276e+03,-4.731547149345958605e+05
4.410516336776256139e+03,-3.723457904215249528e+03,-2.856128072450503241e+05
4.315732524877013020e+03,-3.077584698220422069e+03,-1.106762470083697699e+05
4.237578516093536564e+03,-2.529495173100654029e+03,5.431581155495066196e+04
4.173621321576865739e+03,-2.058741863379966162e+03,2.114187854198610876e+05
4.121923251724001602e+03,-1.650030376940368114e+03,3.622380512650341261e+05
4.080919949494084904e+03,-1.291738515616848417e+03,5.080386512417492922e+05
4.049332713030571995e+03,-9.749087380515488803e+02,6.498242996651618741e+05
4.026104374887375343e+03,-6.925486139780359736e+02,7.883953102826124523e+05
4.010351680344941997e+03,-4.391361882798571514e+02,9.243917658620732836e+05
4.001329424396362811e+03,-2.102644360042004337e+02,1.058326172184413997e+06
3.998403101649765631e+03,-2.381863245715521771e+00,1.190608497041591676e+06
4.001027807741430934e+03,1.873993233837295520e+02,1.321565611768933013e+06
4.008731791487232385e+03,3.614468403044952538e+02,1.451456560823812615e+06
4.021103508118589161e+03,5.217170798863160144e+02,1.580484681430083234e+06
4.037781336941772679e+03,6.698383196727452287e+02,1.708807316151722800e+06
4.058445347125114495e+03,8.071750029095969694e+02,1.836543665415795054e+06
4.082810652578624740e+03,9.348778428907953639e+02,1.963781187819375191e+06
4.110622010518225579e+03,1.053923206246128302e+03,2.090580855871241540e+06
4.141649401347369349e+03,1.165144314490367606e+03,2.216981501834166702e+06
4.175684388812438556e+03,1.269256148718125360e+03,2.343003434510553256e+06
4.212537105107603566e+03,1.366875469344600333e+03,2.468651467650143430e+06
4.252033739990356480e+03,1.458537017395734892e+03,2.593917470344075933e+06
4.294014439040844081e+03,1.544706709251156553e+03,2.718782526633571833e+06
4.338331536115681956e+03,1.625792447467771126e+03,2.843218773728029802e+06
4.384848060373466069e+03,1.702153028513109120e+03,2.967190974355037324e+06
7.546146055568668817e+04,-7.303328181188014336e+06,-5.170469622906264663e+07
2.167597595262195318e+04,-5.069798523645502282e+05,-1.241657767336741462e+07
1.351972167002901733e+04,-1.679041768062608608e+05,-6.445513831129878759e+06
1.022856113963200187e+04,-8.252698096397283371e+04,-4.019971741833782289e+06
8.455533513268306706e+03,-4.871704481805492105e+04,-2.695584179705713410e+06
7.352423950161071843e+03,-3.193629850452788742e+04,-1.852925738419089466e+06
6.604657174405610021e+03,-2.237953093421713493e+04,-1.262322695939665195e+06
6.068659383583578347e+03,-1.640369537200600826e+04,-8.190048653702014126e+05
5.669555312686114121e+03,-1.240347283796252123e+04,-4.683897928219861351e+05
5.364459558491552343e+03,-9.582128414136481297e+03,-1.792728054016253445e+05
5.127032306270162735e+03,-7.507833231358790727e+03,6.745282981264754198e+04
4.940193862609576172e+03,-5.930070771338700979e+03,2.841171378258222248e+05
4.792376495550281106e+03,-4.695423597283402160e+03,4.790113077050242573e+05
4.675459902866680750e+03,-3.705696177118039486e+03,6.578960092559994664e+05
4.583569477125830417e+03,-2.895687760322705799e+03,8.248796313905778807e+05
4.512344113877716154e+03,-2.220742713260405253e+03,9.829536462851813994e+05
4.458472636537840117e+03,-1.649454687732585398e+03,1.134331844805747503e+06
4.419390517928131885e+03,-1.159222851263116127e+03,1.280672558959448477e+06
4.393075783997963299e+03,-7.334534996081924874e+02,1.423228512315257452e+06
4.377908242897169657e+03,-3.597457725103949997e+02,1.562950490511260228e+06
4.372570273129533234e+03,-2.868485532275371952e+01,1.700560728470861912e+06
4.375975556551369664e+03,2.669791951362894906e+02,1.836605951523434836e+06
4.387217011775239371e+03,5.329016622576209556e+02,1.971496445550287142e+06
4.405528176514391816e+03,7.735463632325136132e+02,2.105535341000012122e+06
4.430254174316110948e+03,9.924754243608472279e+02,2.238940914699319750e+06
4.460829618380343163e+03,1.192560615412715833e+03,2.371863823299434967e+06
4.496761606990147811e+03,1.376139526192328958e+03,2.504400597145055421e+06
4.537616503465157621e+03,1.545132369468464958e+03,2.636604332063769922e+06
4.583009561456954543e+03,1.701130291984221230e+03,2.768493250778662041e+06
4.632596711920195048e+03,1.845462812324253036e+03,2.900057622459011618e+06
4.686068008205791557e+03,1.979249795906801410e+03,3.031265400955658872e+06
4.743142354417100250e+03,2.103441858791446066e+03,3.162066851624536328e+06
4.803563235261395675e+03,2.218852032288273222e+03,3.292398371554147452e+06
4.867095233710856519e+03,2.326180770664698230e+03,3.422185660600965843e+06
4.933521173071771955e+03,2.426035847244442266e+03,3.551346365579864476e+06
5.002639757527089387e+03,2.518948295217297982e+03,3.679792293672333006e+06
5.074263613355091366e+03,2.605385264957628351e+03,3.807431271121864207e+06
5.148217654313065395e+03,2.685760459775966410e+03,3.934168707894910127e+06
5.224337710889546543e+03,2.760442656078587333e+03,4.059908917002513073e+06
5.302469375561542620e+03,2.829762697291089353e+03,4.184556227781551424e+06
6.449718645339233626e+04,-6.161075720356022008e+06,-3.601156706423149258e+07
1.912537639891236540e+04,-4.275914034262716887e+05,-8.049220938291607425e+06
1.224848059328000090e+04,-1.414747643800887745e+05,-3.794640476116219070e+06
9.477787481233783183e+03,-6.937903797078397474e+04,-2.060515195402916055e+06
7.989781175940415778e+03,-4.078611214991140878e+04,-1.107311132649062667e+06
7.068887960498936081e+03,-2.655977345733684342e+04,-4.942520220719426870e+05
6.449708797009241607e+03,-1.842849347578522429e+04,-5.794571994290454313e+04
6.011097200330850683e+03,-1.331915487956028301e+04,2.760990221629678272e+05
5.689856368543827557e+03,-9.877667963878597220e+03,5.466455027275911998e+05
5.449771781994491903e+03,-7.432061764991236487e+03,7.758092323312961962e+05
5.268582518241488287e+03,-5.618195534013112592e+03,9.770859620807652827e+05
5.131835376399372763e+03,-4.224877867785644412e+03,1.159139268292156048e+06
5.029723104282149507e+03,-3.122823426485580512e+03,1.327749729806327960e+06
4.955342958752870800e+03,-2.229324553285106958e+03,1.486889142586015165e+06
4.903683141814306509e+03,-1.489499798938682488e+03,1.639346387609836180e+06
4.871005361212635762e+03,-8.657907648701689141e+02,1.787109336388388881e+06
4.854454013361976649e+03,-3.318067151293562347e+02,1.931607221748627024e+06
4.851800610438108379e+03,1.314248461011907239e+02,2.073869773370721145e+06
4.861271896349646340e+03,5.378195756159670964e+02,2.214634882295078132e+06
4.881431402875592539e+03,8.977674834766144158e+02,2.354423426463863812e+06
4.911096082604630283e+03,1.219151572528253610e+03,2.493592558736316860e+06
4.949276530700562944e+03,1.508041028910395880e+03,2.632374514248946682e+06
4.995133414171686127e+03,1.769172516650034822e+03,2.770905456651786342e+06
5.047945251103523333e+03,2.006290361928254015e+03,2.909247323207601905e+06
5.107084273555548862e+03,2.222390833795272556e+03,3.047404646798237693e+06
5.171998134681239208e+03,2.419900037011316272e+03,3.185337701595836319e+06
5.242195897526460612e+03,2.600805082902626964e+03,3.322972905935490970e+06
5.317237197981106874e+03,2.766751888753592539e+03,3.460211141101572197e+06
5.396723785796432821e+03,2.919118826256914417e+03,3.596934459281668067e+06
5.480292864293146522e+03,3.059072687876740019e+03,3.733011527008588891e+06
5.567611802460465697e+03,3.187611574003024089e+03,3.868302062216194812e+06
5.658373902724035361e+03,3.305598017149975021e+03,4.002660460767170880e+06
5.752294987024411057e+03,3.413784758479383527e+03,4.135938763564307243e+06
5.849110621912788702e+03,3.512834952177258856e+03,4.267989082565218210e+06
5.948573846221209351e+03,3.603338113352702294e+03,4.398665579542608932e+06
6.050453296723371750e+03,3.685822791183144545e+03,4.527826072806538083e+06
6.154531651049172979e+03,3.760766704484951333e+03,4.655333332709779032e+06
6.260604325072145912e+03,3.828604896622169690e+03,4.781056115481254645e+06
6.368478375595522266e+03,3.889736333069462489e+03,4.904869976015290245e+06
6.477971569536121933e+03,3.944529265492694321e+03,5.026657893140975386e+06
5.668425008147104381e+04,-5.327783657762737945e+06,-2.625781919225714728e+07
1.745092265346594650e+04,-3.696407674123308971e+05,-5.344978646644057706e+06
1.150870812378895425e+04,-1.221317797156881279e+05,-2.157771570378702134e+06
9.119812771322245680e+03,-5.969891081189785473e+04,-8.523672578505189158e+05
7.842567383698057711e+03,-3.488620341722312878e+04,-1.279929865475064144e+05
7.058146617126498313e+03,-2.249827368682650558e+04,3.448962006360241212e+05
6.537007870897949033e+03,-1.538255485725376639e+04,6.884007666804650798e+05
6.174344038039197585e+03,-1.088182061259563852e+04,9.581250203977986239e+05
5.915452964621268620e+03,-7.825371970775909176e+03,1.182940650554761989e+06
5.728958537350654296e+03,-5.632364143889585648e+03,1.379255854896903271e+06
5.595544402181938494e+03,-3.988137155023132436e+03,1.557019841679839883e+06
5.502639670464322990e+03,-2.710280255991154718e+03,1.722556467570821056e+06
5.441685185673730302e+03,-1.687195430544878946e+03,1.880023234491747571e+06
5.406628068610731134e+03,-8.475457355968542288e+02,2.032216086215205956e+06
5.393045729290374766e+03,-1.440388019779543356e+02,2.181039004377279431e+06
5.397612457192786678e+03,4.556567504960949009e+02,2.327791221064539161e+06
5.417762009030115223e+03,9.742350657398546900e+02,2.473350120625648182e+06
5.451467172569982722e+03,1.427996176696838120e+03,2.618291914445537608e+06
5.497091721885743027e+03,1.828888742280083079e+03,2.762973823586299084e+06
5.553288602854368037e+03,2.185834695449590072e+03,2.907591680797431618e+06
5.618928463400518922e+03,2.505610413366033299e+03,3.052221378134544007e+06
5.693048586289098239e+03,2.793446136496945655e+03,3.196849410283877980e+06
5.774815831858306410e+03,3.053441787314215162e+03,3.341395866346614435e+06
5.863499379741616394e+03,3.288860389149973344e+03,3.485732059078119695e+06
5.958450434797809066e+03,3.502338198791511786e+03,3.629694250738864299e+06
6.059086951420100377e+03,3.696037124012689674e+03,3.773094468447942287e+06
6.164882017341967185e+03,3.871756497721617961e+03,3.915729099278124515e+06
6.275354933515345692e+03,4.031015828070971111e+03,4.057385756028213538e+06
6.390064298057709493e+03,4.175116572916705081e+03,4.197848771411231719e+06
6.508602591687988024e+03,4.305188601281282899e+03,4.336903587898873724e+06
6.630591896221052593e+03,4.422225380159524320e+03,4.474340247734643519e+06
6.755680473890955000e+03,4.527110799478677109e+03,4.609956143120115623e+06
6.883540004977424360e+03,4.620639755670782506e+03,4.743558154157435521e+06
7.013863332137700127e+03,4.703534048981946398e+03,4.874964277842432261e+06
7.146362597306642783e+03,4.776454741833620574e+03,5.004004832749637775e+06
7.280767684730310066e+03,4.840011828943956061e+03,5.130523309399310499e+06
7.416824904287102981e+03,4.894771852918368495e+03,5.254376924597164616e+06
7.554295864619217355e+03,4.941263939605237283e+03,5.375436928573195823e+06
7.692956497129793206e+03,4.979984610086436987e+03,5.493588706040440127e+06
7.832596200602099998e+03,5.011401639439683095e+03,5.608731705977659672e+06
5.088970165478031413e+04,-4.693027431656784378e+06,-1.981265376192881912e+07
1.633294670835163197e+04,-3.254589017147112754e+05,-3.583043448644110933e+06
1.110419650834982895e+04,-1.073302123787917226e+05,-1.103962494535958860e+06
9.008404385303632807e+03,-5.222988858626811998e+04,-8.182128431994002312e+04
7.894751171100281681e+03,-3.026936050135976620e+04,4.926139017793429084e+05
7.218087676618652040e+03,-1.925528510782405283e+04,8.749528245323824231e+05
6.776159093533808118e+03,-1.288761963852498047e+04,1.159821255078396061e+06
6.476574582324457879e+03,-8.826100313673387063e+03,1.390227647866000189e+06
6.271068220831234612e+03,-6.039876097732962990e+03,1.588418217686739285e+06
6.131910948569718130e+03,-4.017655867646791194e+03,1.766950519929958973e+06
6.041987162740962049e+03,-2.482595640031315270e+03,1.933354529267704114e+06
5.990114307000751069e+03,-1.274316299328510468e+03,2.092333561425509863e+06
5.968635664624790479e+03,-2.947837974299113739e+02,2.246898730043912772e+06
5.972095162262607118e+03,5.186047089224580304e+02,2.398995899617875926e+06
5.996466696701324508e+03,1.207306866216378694e+03,2.549872606871566735e+06
6.038685261758874731e+03,1.799637586237928645e+03,2.700303481217878871e+06
6.096350747234758273e+03,2.315459281816605653e+03,2.850734703291356098e+06
6.167534794210948348e+03,2.769039053641723058e+03,3.001380118171524722e+06
6.250651424858441715e+03,3.170848154059944136e+03,3.152287382463140413e+06
6.344368391547182000e+03,3.528728483123342812e+03,3.303384900947139598e+06
6.447545239074988785e+03,3.848667927311176754e+03,3.454516052328711376e+06
6.559189307110093978e+03,4.135326948369518504e+03,3.605464741660859436e+06
6.678424025855295440e+03,4.392402876263443432e+03,3.755974850478762295e+06
6.804465780304411965e+03,4.622885862573828490e+03,3.905765260954756755e+06
6.936606832604074953e+03,4.829241036821009402e+03,4.054541573977323249e+06
7.074202577983738593e+03,5.013539506884029834e+03,4.202005289584846236e+06
7.216661930194985871e+03,5.177553369877494333e+03,4.347860992949804291e+06
7.363439984339058356e+03,5.322825094942947544e+03,4.491821942558856681e+06
7.514032347415993172e+03,5.450718480769008238e+03,4.633614359985066578e+06
7.667970696681840309e+03,5.562456269014286590e+03,4.772980654432840645e+06
7.824819246349425157e+03,5.659148040748640597e+03,4.909681768632935360e+06
7.984171889534292859e+03,5.741811008486131868e+03,5.043498798561217263e+06
8.145649844758911058e+03,5.811385597731709822e+03,5.174234013498416170e+06
8.308899681670009159e+03,5.868747196968325625e+03,5.301711382473490201e+06
8.473591633685209672e+03,5.914715082897983848e+03,5.425776696516578086e+06
8.639418129448622494e+03,5.950059257550425173e+03,5.546297362394251861e+06
8.806092492667497936e+03,5.975505737134519222e+03,5.663161931995682418e+06
8.973347772883111247e+03,5.991740689166540506e+03,5.776279421819746494e+06
9.140935679275225993e+03,5.999413709971294338e+03,5.885578468798614107e+06
9.308625596642190430e+03,5.999140458513260455e+03,5.991006361715494655e+06
4.645862299990546308e+04,-4.193401870358336717e+06,-1.535834054841908999e+07
1.558351822796045235e+04,-2.906419173398526618e+05,-2.397177896612657700e+06
1.091791942404393194e+04,-9.560811835541806067e+04,-4.113911345124822110e+05
9.055251358440051263e+03,-4.624957389605003118e+04,4.145146654707882553e+05
8.073601598330078559e+03,-2.650519749024200428e+04,8.862489105728347786e+05
7.485783978421075517e+03,-1.654478249645226970e+04,1.207775438872144790e+06
7.110988061928426760e+03,-1.073953142218572248e+04,1.454494939378562151e+06
6.866555951459513381e+03,-6.998870256160136705e+03,1.660568581861697603e+06
6.709242214861822504e+03,-4.402211439658427480e+03,1.843556179491396993e+06
6.614137940305067787e+03,-2.493176192637869462e+03,2.013260625517738983e+06
6.565804975256411126e+03,-1.024827234360398506e+03,2.175452725583510473e+06
6.554095167359128027e+03,1.457584422396157606e+02,2.333632013962952886e+06
6.572000931480282816e+03,1.105851585545621674e+03,2.489936232904818375e+06
6.614472724365666181e+03,1.911121805875914561e+03,2.645645677634399384e+06
6.677732061756719304e+03,2.598404081596543620e+03,2.801479910686147865e+06
6.758854231357048775e+03,3.192849738568834255e+03,2.957781406263590790e+06
