3.001421620423404235e+01
1.806336906823176491e+01
1.295793837600358245e+01
1.014683058504268232e+01
8.385242301573260448e+00
7.193246520765104179e+00
6.346166576431768291e+00
5.724494844329205634e+00
5.258568098056663587e+00
4.904856675553649126e+00
4.634630141522369406e+00
4.428068755801271905e+00
4.270995591079055131e+00
4.152962489731479856e+00
4.066076962514187265e+00
4.004254531982196497e+00
3.962725531021727754e+00
3.937699573755148119e+00
3.926130846302749777e+00
3.925549726025220565e+00
3.933939198016623617e+00
3.949642276802621144e+00
3.971291385705214338e+00
3.997753624107701853e+00
4.028087762300404329e+00
4.061510052773574131e+00
4.097366779865147635e+00
4.135112035669364694e+00
4.174289601823860885e+00
4.214518092885197298e+00
4.255478715146418622e+00
4.296905139482843694e+00
4.338575094339770288e+00
4.380303366149311373e+00
4.421935956652978561e+00
4.463345194892136547e+00
4.504425639560967198e+00
4.545090637525715849e+00
4.585269428420202686e+00
4.624904704672515798e+00
4.663950552099052516e+00
4.702370709074840782e+00
4.740137092833861310e+00
4.777228550121410677e+00
4.813629796565567887e+00
4.849330515039584455e+00
4.884324588175951831e+00
4.918609444248106755e+00
4.952185499004154501e+00
4.985055678839894533e+00
5.017225013032402536e+00
5.048700284701805430e+00
5.079489731794843088e+00
5.109602790742358458e+00
5.139049876579681708e+00
5.167842194272557421e+00
5.195991576790224720e+00
5.223510346139216942e+00
5.250411194136614945e+00
5.276707080177487796e+00
5.302411143652967951e+00
5.327536629014637981e+00
5.352096821768487445e+00
5.376104993924948339e+00
5.399574357638273980e+00
5.422518025944450315e+00
5.444948979656843768e+00
5.466880039606389019e+00
5.488323843522746159e+00
5.509292826946589727e+00
5.529799207643394610e+00
5.549854973058791607e+00
5.569471870414291814e+00
5.588661399094688065e+00
5.607434805021879853e+00
5.625803076749292586e+00
5.643776943043876670e+00
5.661366871751747354e+00
5.678583069769395308e+00
5.695435483963833256e+00
5.711933802904333390e+00
5.728087459286010485e+00
5.743905632938997918e+00
5.759397254331139138e+00
5.774571008482661583e+00
5.789435339221734367e+00
5.803998453718250516e+00
5.818268327241068683e+00
5.832252708091028914e+00
5.845959122667557573e+00
5.859394880632407876e+00
5.872567080138555440e+00
5.885482613096402638e+00
5.898148170453616501e+00
5.910570247466940152e+00
5.922755148948838588e+00
5.934708994473022692e+00
5.946437723525636265e+00
5.957947100591102441e+00
5.969242720163040694e+00
5.980330011672172041e+00
5.991214244324842397e+00
6.001900531846753317e+00
6.012393837127416596e+00
6.022698976762197454e+00
6.032820625489331512e+00
6.042763320519836334e+00
6.052531465759519058e+00
6.062129335922150197e+00
6.071561080533674826e+00
6.080830727827621907e+00
6.089942188532760703e+00
6.098899259553069996e+00
6.107705627542210358e+00
6.116364872373027950e+00
6.124880470504124652e+00
6.133255798245384582e+00
6.141494134923877191e+00
6.149598665952576759e+00
6.157572485803686213e+00
6.165418600888863843e+00
6.173139932348732373e+00
6.180739318753406764e+00
6.188219518716770118e+00
6.195583213426667513e+00
6.202833009093199124e+00
6.209971439317508057e+00
6.217000967383024879e+00
6.223923988472051860e+00
6.230742831809156890e+00
6.237459762734060220e+00
6.244076984706003586e+00
6.250596641241683571e+00
6.257020817789022971e+00
6.263351543538364652e+00
6.269590793173729359e+00
6.275740488565417330e+00
6.281802500406397094e+00
6.287778649793937191e+00
6.293670709758504067e+00
6.299480406741573724e+00
6.305209422024144139e+00
6.310859393107511650e+00
6.316431915048018375e+00
6.321928541747246832e+00
6.327350787199123694e+00
6.332700126695688603e+00
6.337977997992569001e+00
6.343185802435753473e+00
6.348324906050957672e+00
