1.550227174452388681e+02,3.014341934025457448e+01,1.417095304578386461e+01,8.691803076445275167e+00,6.085248488585905946e+00,4.616692686441399296e+00,3.698597301665976556e+00,3.082754610177367294e+00,2.648155160964600796e+00,2.329517303943009487e+00,2.088856447598963495e+00,1.902733235832490877e+00,1.755987271696508367e+00,1.638427837900461537e+00,1.542981106864689034e+00,1.464601379163053441e+00,1.399604664004092003e+00,1.345246303446485436e+00,1.299445076909885088e+00,1.260598173846025238e+00,1.227454187944866826e+00,1.199024117010203172e+00,1.174517829319399631e+00,1.153297944961416688e+00,1.134845846527684721e+00,1.118736279303220060e+00,1.104618127002259920e+00,1.092199689568109644e+00,1.081237285316510199e+00,1.071526337093344550e+00,1.062894335179692229e+00,1.055195232923806348e+00,1.048304946859090148e+00,1.042117716170518182e+00,1.036543136656568054e+00,1.031503728510835716e+00,1.026932929939254446e+00,1.022773433010254029e+00,1.018975796506738085e+00,1.015497284468032557e+00,1.012300889765916478e+00,1.009354510255303872e+00,1.006630251415559618e+00,1.004103834361578684e+00,1.001754092029414567e+00,9.995625394406697506e-01,9.975130064290410603e-01,9.955913232012494340e-01,9.937850507202415917e-01,9.920832492007375381e-01
1.000000030733645129e-01,2.989948943257331182e-01,4.979898691177369052e-01,6.969843983650207964e-01,8.959789276123045765e-01,1.094969892501830966e+00,1.293960857391357244e+00,1.492966079711913974e+00,1.691942787170410023e+00,1.890919494628906516e+00,2.089953231811523260e+00,2.288986968994140447e+00,2.487906646728514914e+00,2.687054443359374822e+00,2.885974121093750178e+00,3.084893798828125089e+00,3.283813476562500000e+00,3.482733154296874911e+00,3.681652832031249822e+00,3.880572509765624734e+00,4.079492187500000533e+00,4.278411865234375000e+00,4.477331542968750355e+00,4.678076171874999467e+00,4.875170898437499289e+00,5.075915527343750178e+00,5.276660156250001066e+00,5.473754882812500000e+00,5.670849609374999822e+00,5.875244140625000000e+00,6.065039062499999467e+00,6.269433593749999645e+00,6.473828125000000711e+00,6.663623046875000178e+00,6.868017578125000355e+00,7.057812500000000711e+00,7.262207031250000000e+00,7.466601562500000178e+00,7.641796875000000711e+00,7.875390625000001421e+00,8.050585937500001066e+00,8.284179687500000000e+00,8.459375000000001421e+00,8.692968750000002132e+00,8.868164062500000000e+00,9.043359375000001421e+00,9.276953125000000355e+00,9.510546875000001066e+00,9.627343750000001421e+00,9.860937500000000355e+00
